datetime,Salmo_Salar_Downstream,P95days_count,FH1,FH2,FH3,FH4,FH5,FH6,FH7,FH8,FH9,FH10,FH11,FH12,FH13,FH14,FH15,FH16,FH17,FH18,FH19,FH20,FH21,FH22,FH23,FH24,FH25,FH26,FH27,FH28,FH29,FH30,FH31,FH32,FH33,FH34
11/20/2020,3,3,0.302419355,0.225806452,0.326612903,0.298387097,0.25,0.201612903,0.22983871,0.189516129,0.245967742,0.225806452,0.262096774,0.258064516,0.35483871,0.286290323,0.286290323,0.209677419,0.205645161,0.262096774,0.137096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/21/2020,4,4,0.375,0.35483871,0.262096774,0.338709677,0.282258065,0.22983871,0.193548387,0.217741935,0.157258065,0.266129032,0.213709677,0.274193548,0.217741935,0.326612903,0.278225806,0.294354839,0.197580645,0.161290323,0.237903226,0.108870968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/22/2020,8,8,0.245967742,0.266129032,0.294354839,0.221774194,0.294354839,0.290322581,0.197580645,0.201612903,0.185483871,0.165322581,0.254032258,0.193548387,0.221774194,0.181451613,0.326612903,0.266129032,0.274193548,0.161290323,0.141129032,0.237903226,0.116935484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/23/2020,0,0,0.213709677,0.241935484,0.233870968,0.25,0.177419355,0.278225806,0.245967742,0.181451613,0.185483871,0.157258065,0.116935484,0.225806452,0.177419355,0.209677419,0.189516129,0.318548387,0.225806452,0.233870968,0.149193548,0.112903226,0.193548387,0.096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/24/2020,2,2,0.173387097,0.209677419,0.209677419,0.241935484,0.262096774,0.193548387,0.274193548,0.209677419,0.14516129,0.177419355,0.129032258,0.149193548,0.225806452,0.149193548,0.201612903,0.197580645,0.310483871,0.197580645,0.233870968,0.157258065,0.133064516,0.185483871,0.088709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/25/2020,0,0,0.10483871,0.173387097,0.177419355,0.173387097,0.189516129,0.217741935,0.169354839,0.237903226,0.197580645,0.141129032,0.157258065,0.108870968,0.129032258,0.217741935,0.120967742,0.173387097,0.201612903,0.262096774,0.193548387,0.197580645,0.141129032,0.112903226,0.169354839,0.076612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/26/2020,0,0,0.076612903,0.157258065,0.149193548,0.149193548,0.133064516,0.133064516,0.213709677,0.14516129,0.201612903,0.177419355,0.096774194,0.141129032,0.10483871,0.112903226,0.201612903,0.129032258,0.173387097,0.193548387,0.262096774,0.173387097,0.177419355,0.14516129,0.10483871,0.137096774,0.080645161,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/27/2020,1,1,0.080645161,0.116935484,0.129032258,0.149193548,0.141129032,0.116935484,0.125,0.173387097,0.120967742,0.181451613,0.173387097,0.112903226,0.116935484,0.092741935,0.092741935,0.185483871,0.129032258,0.177419355,0.165322581,0.27016129,0.153225806,0.181451613,0.137096774,0.088709677,0.129032258,0.072580645,NA,NA,NA,NA,NA,NA,NA,NA
11/28/2020,0,0,0.040322581,0.129032258,0.129032258,0.108870968,0.14516129,0.112903226,0.088709677,0.100806452,0.137096774,0.10483871,0.153225806,0.173387097,0.100806452,0.10483871,0.088709677,0.088709677,0.157258065,0.112903226,0.14516129,0.153225806,0.213709677,0.161290323,0.137096774,0.108870968,0.080645161,0.133064516,0.080645161,NA,NA,NA,NA,NA,NA,NA
11/29/2020,0,0,0.028225806,0.056451613,0.137096774,0.116935484,0.14516129,0.125,0.125,0.072580645,0.080645161,0.125,0.092741935,0.129032258,0.141129032,0.092741935,0.088709677,0.080645161,0.088709677,0.169354839,0.116935484,0.153225806,0.116935484,0.193548387,0.120967742,0.116935484,0.076612903,0.088709677,0.129032258,0.060483871,NA,NA,NA,NA,NA,NA
11/30/2020,0,0,0.016129032,0.052419355,0.10483871,0.153225806,0.084677419,0.129032258,0.116935484,0.084677419,0.076612903,0.080645161,0.116935484,0.084677419,0.125,0.10483871,0.096774194,0.096774194,0.076612903,0.096774194,0.129032258,0.108870968,0.116935484,0.092741935,0.153225806,0.112903226,0.100806452,0.076612903,0.072580645,0.116935484,0.064516129,NA,NA,NA,NA,NA
12/1/2020,0,0,0.004032258,0.052419355,0.068548387,0.108870968,0.137096774,0.10483871,0.133064516,0.10483871,0.068548387,0.060483871,0.080645161,0.092741935,0.096774194,0.100806452,0.092741935,0.088709677,0.072580645,0.072580645,0.076612903,0.120967742,0.112903226,0.108870968,0.092741935,0.173387097,0.116935484,0.108870968,0.096774194,0.048387097,0.120967742,0.064516129,NA,NA,NA,NA
12/2/2020,0,0,0.016129032,0.032258065,0.088709677,0.080645161,0.125,0.129032258,0.096774194,0.120967742,0.088709677,0.080645161,0.068548387,0.080645161,0.088709677,0.080645161,0.084677419,0.072580645,0.076612903,0.080645161,0.072580645,0.080645161,0.108870968,0.080645161,0.076612903,0.088709677,0.169354839,0.112903226,0.100806452,0.080645161,0.032258065,0.10483871,0.072580645,NA,NA,NA
12/3/2020,0,0,0,0.024193548,0.032258065,0.068548387,0.096774194,0.125,0.149193548,0.072580645,0.125,0.052419355,0.072580645,0.056451613,0.084677419,0.052419355,0.072580645,0.072580645,0.056451613,0.060483871,0.060483871,0.064516129,0.064516129,0.096774194,0.064516129,0.084677419,0.088709677,0.177419355,0.100806452,0.080645161,0.084677419,0.040322581,0.088709677,0.064516129,NA,NA
12/4/2020,0,0,0,0.008064516,0.012096774,0.052419355,0.048387097,0.072580645,0.112903226,0.133064516,0.068548387,0.092741935,0.060483871,0.068548387,0.064516129,0.052419355,0.080645161,0.048387097,0.076612903,0.040322581,0.052419355,0.060483871,0.056451613,0.056451613,0.092741935,0.040322581,0.096774194,0.060483871,0.14516129,0.100806452,0.080645161,0.064516129,0.040322581,0.084677419,0.068548387,NA
12/5/2020,6,6,0,0,0,0.016129032,0.044354839,0.048387097,0.068548387,0.076612903,0.125,0.072580645,0.080645161,0.048387097,0.068548387,0.052419355,0.060483871,0.068548387,0.056451613,0.080645161,0.036290323,0.060483871,0.048387097,0.036290323,0.048387097,0.088709677,0.040322581,0.080645161,0.060483871,0.116935484,0.100806452,0.072580645,0.056451613,0.044354839,0.076612903,0.048387097
12/6/2020,1,1,0,0,0.016129032,0.008064516,0.016129032,0.024193548,0.02016129,0.060483871,0.092741935,0.116935484,0.064516129,0.064516129,0.056451613,0.048387097,0.052419355,0.048387097,0.068548387,0.032258065,0.072580645,0.048387097,0.064516129,0.056451613,0.028225806,0.036290323,0.092741935,0.040322581,0.080645161,0.044354839,0.129032258,0.092741935,0.052419355,0.064516129,0.036290323,0.072580645
12/7/2020,0,0,0,0.004032258,0.004032258,0.012096774,0.004032258,0.008064516,0.024193548,0.032258065,0.044354839,0.076612903,0.10483871,0.064516129,0.068548387,0.056451613,0.044354839,0.048387097,0.040322581,0.068548387,0.028225806,0.060483871,0.048387097,0.052419355,0.044354839,0.040322581,0.032258065,0.056451613,0.044354839,0.088709677,0.044354839,0.084677419,0.084677419,0.056451613,0.060483871,0.036290323
12/8/2020,0,0,0,0,0.004032258,0.008064516,0.02016129,0,0.008064516,0.036290323,0.016129032,0.060483871,0.060483871,0.096774194,0.060483871,0.068548387,0.056451613,0.036290323,0.048387097,0.040322581,0.060483871,0.036290323,0.044354839,0.048387097,0.032258065,0.064516129,0.028225806,0.040322581,0.064516129,0.036290323,0.084677419,0.044354839,0.084677419,0.088709677,0.044354839,0.060483871
12/9/2020,0,0,0,0,0.004032258,0.016129032,0.012096774,0.016129032,0.004032258,0.012096774,0.024193548,0.044354839,0.072580645,0.072580645,0.084677419,0.064516129,0.044354839,0.032258065,0.036290323,0.044354839,0.024193548,0.060483871,0.032258065,0.076612903,0.040322581,0.036290323,0.052419355,0.040322581,0.028225806,0.068548387,0.052419355,0.068548387,0.052419355,0.076612903,0.060483871,0.048387097
12/10/2020,0,0,0,0,0,0,0.02016129,0.004032258,0.016129032,0,0.028225806,0.024193548,0.032258065,0.084677419,0.048387097,0.100806452,0.064516129,0.044354839,0.032258065,0.044354839,0.032258065,0.024193548,0.048387097,0.024193548,0.056451613,0.044354839,0.044354839,0.032258065,0.02016129,0.040322581,0.052419355,0.032258065,0.060483871,0.040322581,0.080645161,0.060483871
12/11/2020,0,0,0,0,0,0.008064516,0.004032258,0.02016129,0.02016129,0.012096774,0.016129032,0.02016129,0.028225806,0.040322581,0.060483871,0.044354839,0.068548387,0.052419355,0.036290323,0.032258065,0.044354839,0.032258065,0.016129032,0.044354839,0.024193548,0.064516129,0.036290323,0.044354839,0.032258065,0.012096774,0.024193548,0.052419355,0.036290323,0.060483871,0.036290323,0.068548387
12/12/2020,1,1,0,0,0,0,0.008064516,0.004032258,0.02016129,0.008064516,0.012096774,0.016129032,0.016129032,0.02016129,0.040322581,0.056451613,0.044354839,0.072580645,0.036290323,0.048387097,0.02016129,0.040322581,0.036290323,0.032258065,0.032258065,0.02016129,0.044354839,0.036290323,0.032258065,0.028225806,0.02016129,0.016129032,0.068548387,0.036290323,0.064516129,0.052419355
12/13/2020,0,0,0,0,0.004032258,0.004032258,0.008064516,0.02016129,0.012096774,0.036290323,0.012096774,0.012096774,0.02016129,0.016129032,0.028225806,0.032258065,0.048387097,0.032258065,0.092741935,0.052419355,0.052419355,0.02016129,0.044354839,0.040322581,0.012096774,0.02016129,0.016129032,0.032258065,0.044354839,0.02016129,0.024193548,0.016129032,0.02016129,0.060483871,0.028225806,0.048387097
12/14/2020,4,4,0,0,0,0.004032258,0.012096774,0.004032258,0.02016129,0.008064516,0.028225806,0.016129032,0.008064516,0.008064516,0.012096774,0.036290323,0.02016129,0.048387097,0.036290323,0.076612903,0.036290323,0.052419355,0.024193548,0.02016129,0.032258065,0.008064516,0.02016129,0.016129032,0.028225806,0.040322581,0.012096774,0.040322581,0.016129032,0.02016129,0.060483871,0.028225806
12/15/2020,0,0,0,0,0,0,0.008064516,0.008064516,0.012096774,0.016129032,0.012096774,0.024193548,0.016129032,0.008064516,0.02016129,0.02016129,0.028225806,0.012096774,0.040322581,0.036290323,0.060483871,0.040322581,0.068548387,0.016129032,0.024193548,0.024193548,0.012096774,0.016129032,0.02016129,0.032258065,0.02016129,0.008064516,0.036290323,0.012096774,0.008064516,0.052419355
12/16/2020,0,0,0,0,0,0,0,0.012096774,0.008064516,0.008064516,0.016129032,0.012096774,0.024193548,0.016129032,0,0.02016129,0.02016129,0.024193548,0.016129032,0.024193548,0.032258065,0.064516129,0.036290323,0.052419355,0.016129032,0.024193548,0.032258065,0.02016129,0.032258065,0.024193548,0.028225806,0.016129032,0.012096774,0.032258065,0.028225806,0.008064516
12/17/2020,0,0,0,0,0,0,0,0.004032258,0.004032258,0,0.004032258,0.036290323,0.008064516,0.02016129,0.028225806,0.004032258,0.02016129,0.012096774,0.016129032,0.012096774,0.028225806,0.028225806,0.048387097,0.032258065,0.032258065,0.024193548,0.02016129,0.016129032,0.024193548,0.036290323,0.032258065,0.024193548,0.024193548,0.008064516,0.040322581,0.028225806
12/18/2020,0,0,0,0,0,0,0,0,0.008064516,0.004032258,0.008064516,0.012096774,0.02016129,0.012096774,0.02016129,0.040322581,0.004032258,0.016129032,0.008064516,0.02016129,0.016129032,0.032258065,0.02016129,0.060483871,0.012096774,0.032258065,0.012096774,0.024193548,0.02016129,0.028225806,0.028225806,0.016129032,0.016129032,0.012096774,0.008064516,0.032258065
12/19/2020,0,0,0,0,0,0,0,0,0.004032258,0.004032258,0.004032258,0.02016129,0.02016129,0.012096774,0.02016129,0.012096774,0.024193548,0.008064516,0.016129032,0.012096774,0.02016129,0.008064516,0.036290323,0.036290323,0.052419355,0.02016129,0.040322581,0.016129032,0.02016129,0.02016129,0.028225806,0.032258065,0.02016129,0.016129032,0.012096774,0.008064516
12/20/2020,0,0,0,0,0,0,0,0,0.004032258,0.008064516,0.004032258,0.012096774,0.02016129,0.02016129,0.016129032,0.012096774,0.012096774,0.016129032,0.012096774,0.016129032,0.012096774,0.024193548,0.008064516,0.032258065,0.032258065,0.056451613,0.016129032,0.036290323,0.016129032,0.016129032,0.016129032,0.028225806,0.024193548,0.012096774,0.012096774,0.012096774
12/21/2020,0,0,0,0,0,0,0,0,0.004032258,0.004032258,0.008064516,0.004032258,0.008064516,0.012096774,0.02016129,0.02016129,0.012096774,0.016129032,0,0.008064516,0.016129032,0.02016129,0.02016129,0.016129032,0.028225806,0.016129032,0.044354839,0.028225806,0.028225806,0.008064516,0.008064516,0.012096774,0.024193548,0.02016129,0.008064516,0.012096774
12/22/2020,0,0,0,0,0,0,0.004032258,0,0,0.008064516,0.008064516,0.016129032,0.004032258,0.004032258,0.012096774,0.02016129,0.016129032,0.012096774,0.008064516,0.012096774,0.008064516,0.02016129,0.024193548,0.016129032,0.016129032,0.024193548,0.012096774,0.044354839,0.024193548,0.02016129,0.016129032,0.008064516,0.028225806,0.016129032,0.028225806,0.004032258
12/23/2020,0,0,0,0,0,0,0,0,0,0.004032258,0.008064516,0.008064516,0.012096774,0.008064516,0.016129032,0.004032258,0.02016129,0.012096774,0.008064516,0.008064516,0.008064516,0.004032258,0.02016129,0.02016129,0.012096774,0.012096774,0.016129032,0.02016129,0.048387097,0.024193548,0.02016129,0.016129032,0.008064516,0.012096774,0.008064516,0.028225806
12/24/2020,0,0,0,0,0,0,0.004032258,0,0,0.008064516,0.004032258,0.008064516,0.004032258,0.004032258,0.008064516,0.012096774,0.008064516,0.016129032,0.004032258,0.008064516,0.004032258,0.016129032,0,0.02016129,0.012096774,0.012096774,0.012096774,0.02016129,0.016129032,0.036290323,0.016129032,0.016129032,0.012096774,0.008064516,0.012096774,0.012096774
12/25/2020,0,0,0,0,0,0,0,0.004032258,0,0.004032258,0.004032258,0,0.008064516,0.008064516,0.012096774,0.016129032,0.008064516,0.008064516,0.016129032,0.016129032,0.012096774,0.008064516,0.02016129,0.008064516,0.008064516,0.016129032,0.012096774,0.012096774,0.016129032,0.016129032,0.028225806,0.02016129,0.016129032,0.012096774,0.012096774,0.008064516
12/26/2020,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0.004032258,0.004032258,0.008064516,0.008064516,0.008064516,0.004032258,0.016129032,0.016129032,0.012096774,0.008064516,0.012096774,0.008064516,0.004032258,0.012096774,0.012096774,0.008064516,0.012096774,0.012096774,0.008064516,0.028225806,0.02016129,0.016129032,0.012096774,0.008064516
12/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0.004032258,0.004032258,0.008064516,0.004032258,0.004032258,0.004032258,0.016129032,0.012096774,0.008064516,0.008064516,0.016129032,0.004032258,0.016129032,0.012096774,0.004032258,0.008064516,0.008064516,0.004032258,0.028225806,0.02016129,0.008064516,0.012096774
12/28/2020,1,1,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0.008064516,0,0.004032258,0.008064516,0.012096774,0.004032258,0.004032258,0.012096774,0.012096774,0.004032258,0.008064516,0,0.004032258,0.012096774,0.016129032,0.008064516,0.004032258,0.012096774,0.004032258,0.02016129,0.012096774,0.008064516
12/29/2020,0,0,0,0,0,0,0,0,0,0,0.004032258,0.004032258,0,0,0,0.004032258,0.004032258,0.004032258,0.012096774,0.008064516,0.004032258,0.004032258,0.012096774,0.012096774,0,0.008064516,0,0.004032258,0.016129032,0.008064516,0.008064516,0,0.012096774,0.004032258,0.016129032,0.008064516
12/30/2020,1,1,0,0,0,0,0,0,0,0,0,0.004032258,0.004032258,0,0,0.008064516,0.004032258,0.004032258,0.004032258,0.008064516,0.012096774,0.008064516,0.004032258,0.008064516,0.012096774,0.004032258,0.008064516,0.012096774,0.004032258,0.02016129,0.004032258,0.012096774,0,0.004032258,0.004032258,0.016129032
12/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0.008064516,0.004032258,0,0,0.004032258,0.004032258,0.004032258,0.004032258,0.008064516,0.012096774,0.012096774,0.008064516,0.008064516,0.012096774,0.004032258,0.008064516,0.008064516,0.004032258,0.012096774,0.008064516,0.008064516,0.004032258,0.008064516,0.004032258
1/1/2021,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0.012096774,0,0,0,0.004032258,0.004032258,0.004032258,0.004032258,0.012096774,0.016129032,0.004032258,0.008064516,0.008064516,0.012096774,0.012096774,0.008064516,0.008064516,0.004032258,0.016129032,0,0.016129032,0.004032258,0
1/2/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008064516,0,0.004032258,0,0.012096774,0.02016129,0,0.008064516,0.004032258,0.012096774,0.004032258,0.004032258,0.008064516,0.004032258,0.012096774,0.004032258,0.004032258,0.004032258
1/3/2021,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0.004032258,0.004032258,0,0.004032258,0.004032258,0.004032258,0,0,0.008064516,0.016129032,0.008064516,0.008064516,0.004032258,0.008064516,0.004032258,0.008064516,0.008064516,0.004032258,0.016129032,0,0.008064516
1/4/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0.008064516,0.004032258,0.004032258,0.004032258,0.004032258,0,0,0.004032258,0.012096774,0.004032258,0.008064516,0.008064516,0,0,0.004032258,0.008064516,0.004032258,0.016129032,0.004032258
1/5/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0,0,0,0.008064516,0.004032258,0.004032258,0.004032258,0.016129032,0.004032258,0.004032258,0.012096774,0.012096774,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.012096774
1/6/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0.004032258,0.004032258,0,0.004032258,0.004032258,0.004032258,0.008064516,0.008064516,0.004032258,0.004032258,0.008064516,0.004032258,0.004032258,0,0.004032258,0.008064516,0.004032258
1/7/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0.008064516,0,0.004032258,0.004032258,0,0.004032258,0.004032258,0.004032258,0.008064516,0.008064516,0,0.008064516,0.008064516,0.004032258,0.004032258,0,0.008064516,0.008064516
1/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0.004032258,0.008064516,0.004032258,0.008064516,0.004032258,0,0.008064516,0.004032258,0.008064516,0,0,0.004032258
1/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0.008064516,0.008064516,0,0.008064516,0,0,0.008064516,0.004032258,0.012096774,0,0
1/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0.004032258,0,0.008064516,0,0,0,0,0.008064516,0.004032258,0,0.004032258,0.004032258,0.004032258,0.004032258,0.008064516,0.012096774,0
1/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0.004032258,0,0,0.004032258,0,0.008064516,0.004032258,0,0,0.004032258,0,0.004032258,0.012096774,0.012096774
1/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0.004032258,0,0,0,0,0,0.004032258,0,0.008064516,0.004032258,0,0,0.004032258,0.004032258,0.004032258,0.016129032
1/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0.004032258,0,0,0,0,0,0,0,0.008064516,0.004032258,0,0,0.008064516,0.008064516,0.008064516
1/14/2021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0.008064516,0.004032258,0.004032258,0,0.004032258,0
1/15/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0.004032258,0,0.004032258,0,0,0,0,0,0,0,0.004032258,0,0.004032258,0.004032258,0.008064516
1/16/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0.004032258,0,0,0,0,0,0,0,0.004032258,0,0.004032258,0.004032258
1/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0,0,0,0,0.008064516,0,0.004032258
1/18/2021,1,1,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0.004032258,0,0,0,0.004032258,0.004032258,0,0,0.004032258,0
1/19/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0.004032258,0.004032258,0,0,0.004032258,0.004032258,0,0,0
1/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0.004032258,0.004032258,0.004032258,0,0,0,0,0.004032258,0,0,0,0.004032258,0,0
1/21/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0.004032258,0,0,0,0,0,0.004032258,0,0.004032258,0,0.004032258,0
1/22/2021,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0.004032258,0,0,0,0,0,0.004032258,0,0,0,0.004032258
1/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0.004032258,0,0,0,0.004032258,0.008064516,0.004032258,0,0,0
1/24/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0.004032258,0,0,0.004032258,0,0,0.004032258,0,0,0,0,0,0.004032258,0,0,0,0,0.008064516,0.004032258,0.004032258,0.004032258
1/25/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0,0.004032258,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0.008064516,0,0
1/26/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0,0,0,0,0.004032258,0.004032258,0,0.004032258,0,0.008064516,0
1/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0.004032258,0,0,0.004032258,0,0,0.004032258,0.004032258,0,0.004032258,0,0.008064516
